latitude,longitude,String,danger
39.338,-76.662,There is 1 gun offender in this area. ,1
39.322,-76.536,There is 1 gun offender in this area. ,1
39.281,-76.635,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
39.311,-76.616,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
39.34,-76.671,There is 1 CCTV camera in this area. ,0
38.063,-75.597,There is 1 sex offender in this area. ,2
38.955,-76.988,There are 2 sex offenders in this area. ,4
38.998,-76.301,There is 1 sex offender in this area. ,2
39.283,-76.612,There is 1 CCTV camera in this area. ,0
39.315,-76.599,There are 2 gun offenders in this area. ,2
39.269,-76.747,There is 1 gun offender in this area. ,1
39.546,-76.376,There is 1 sex offender in this area. ,2
39.311,-76.592,There is 1 gun offender in this area. ,1
43.849,-79.1,There is 1 sex offender in this area. ,2
39.339,-76.605,There is 1 gun offender in this area. ,1
37.682,-121.01,There is 1 sex offender in this area. ,2
39.238,-76.69,There is 1 sex offender in this area. ,2
39.348,-76.679,There are 2 sex offenders in this area. ,4
38.934,-76.9,There is 1 sex offender in this area. ,2
39.285,-76.677,There is 1 gun offender in this area. ,1
43.398,-79.705,There is 1 sex offender in this area. ,2
39.287,-76.563,There is 1 sex offender in this area. ,2
39.702,-77.747,There is 1 sex offender in this area. ,2
39.452,-77.747,There is 1 sex offender in this area. ,2
38.129,-75.95,There is 1 sex offender in this area. ,2
39.307,-76.6,There are 2 gun offenders in this area. ,2
39.415,-76.813,There is 1 gun offender in this area. ,1
39.29,-76.563,There is 1 gun offender in this area. ,1
39.38,-76.546,There is 1 sex offender in this area. ,2
39.317,-76.601,There is 1 sex offender in this area. ,2
39.332,-76.562,There is 1 gun offender in this area. ,1
39.265,-76.656,There is 1 sex offender in this area. ,2
39.288,-76.651,There is 1 sex offender in this area. ,2
39.463,-76.803,There is 1 gun offender in this area. ,1
39.249,-76.615,There is 1 sex offender in this area. ,2
39.284,-76.65,There are 2 gun offenders in this area. There are 2 CCTV cameras in this area. ,2
39.304,-76.597,There is 1 gun offender in this area. ,1
38.873,-76.817,There is 1 sex offender in this area. ,2
38.884,-76.818,There is 1 sex offender in this area. ,2
39.368,-76.57,There is 1 gun offender in this area. ,1
38.797,-76.936,There is 1 sex offender in this area. ,2
38.633,-76.991,There is 1 gun offender in this area. ,1
39.425,-77.412,There is 1 sex offender in this area. ,2
39.315,-77.557,There is 1 sex offender in this area. ,2
39.377,-79.468,There is 1 sex offender in this area. ,2
39.251,-76.645,There is 1 gun offender in this area. ,1
39.347,-76.383,There is 1 gun offender in this area. ,1
39.298,-76.58,There is 1 gun offender in this area. ,1
39.281,-76.648,There are 2 gun offenders in this area. ,2
39.32,-76.654,There is 1 gun offender in this area. ,1
39.328,-76.688,There are 2 sex offenders in this area. ,4
41.534,-88.064,There is 1 sex offender in this area. ,2
39.233,-76.645,There is 1 sex offender in this area. ,2
39.317,-76.559,There is 1 gun offender in this area. ,1
38.941,-76.901,There is 1 sex offender in this area. ,2
39.316,-76.56,There is 1 sex offender in this area. ,2
39.336,-76.663,There is 1 CCTV camera in this area. ,0
39.332,-76.607,There is 1 gun offender in this area. ,1
39.29,-76.659,There is 1 sex offender in this area. ,2
39.319,-76.693,There is 1 gun offender in this area. ,1
39.295,-76.617,There is 1 CCTV camera in this area. ,0
39.129,-76.548,There is 1 sex offender in this area. ,2
38.899,-76.887,There is 1 sex offender in this area. ,2
39.284,-76.571,There is 1 sex offender in this area. ,2
39.04,-76.91,There are 2 sex offenders in this area. ,4
39.37,-76.591,There is 1 gun offender in this area. ,1
39.293,-76.631,There are 2 gun offenders in this area. ,2
38.624,-76.931,There is 1 sex offender in this area. ,2
39.354,-76.763,There is 1 gun offender in this area. ,1
39.703,-76.074,There is 1 sex offender in this area. ,2
39.292,-76.63,There is 1 gun offender in this area. ,1
39.282,-76.61,There is 1 CCTV camera in this area. ,0
39.263,-76.632,There are 2 gun offenders in this area. ,2
39.092,-77.143,There is 1 sex offender in this area. ,2
39.323,-76.573,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.306,-76.802,There is 1 sex offender in this area. ,2
39.312,-76.599,There is 1 CCTV camera in this area. ,0
39.256,-76.524,There is 1 sex offender in this area. ,2
39.168,-76.596,There is 1 sex offender in this area. ,2
39.474,-76.276,There is 1 sex offender in this area. ,2
38.737,-76.897,There is 1 sex offender in this area. ,2
39.351,-76.594,There is 1 gun offender in this area. ,1
39.25,-76.63,There is 1 CCTV camera in this area. ,0
39.053,-77.084,There is 1 sex offender in this area. ,2
38.957,-76.504,There is 1 sex offender in this area. ,2
38.947,-76.725,There is 1 sex offender in this area. ,2
39.276,-76.697,There is 1 gun offender in this area. ,1
39.154,-76.613,There is 1 sex offender in this area. ,2
39.291,-76.632,There are 3 gun offenders in this area. ,3
39.298,-76.571,There are 2 sex offenders in this area. ,4
38.962,-76.874,There is 1 sex offender in this area. ,2
39.318,-76.566,There are 2 gun offenders in this area. ,2
38.87,-76.88,There is 1 sex offender in this area. ,2
39.577,-76.612,There is 1 sex offender in this area. ,2
39.393,-76.561,There is 1 gun offender in this area. ,1
39.306,-76.664,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
39.176,-77.262,There is 1 sex offender in this area. ,2
39.432,-77.812,There is 1 sex offender in this area. ,2
39.285,-76.708,There is 1 gun offender in this area. ,1
38.596,-76.903,There is 1 sex offender in this area. ,2
39.337,-76.67,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.781,-76.837,There is 1 sex offender in this area. ,2
38.801,-76.952,There are 2 sex offenders in this area. ,4
39.327,-76.451,There are 2 gun offenders in this area. ,2
39.297,-76.637,There are 2 sex offenders in this area. ,4
39.283,-76.642,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,2
39.278,-76.784,There is 1 sex offender in this area. ,2
39.297,-76.658,There is 1 gun offender in this area. ,1
39.304,-76.625,There is 1 sex offender in this area. ,2
39.322,-76.569,There is 1 gun offender in this area. ,1
39.334,-76.533,There is 1 gun offender in this area. ,1
39.356,-76.688,There is 1 CCTV camera in this area. ,0
39.113,-76.58,There is 1 sex offender in this area. ,2
39.243,-76.626,There is 1 sex offender in this area. There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,4
39.295,-76.586,There is 1 sex offender in this area. ,2
39.318,-76.565,There is 1 gun offender in this area. ,1
39.332,-76.67,There is 1 sex offender in this area. ,2
38.349,-75.214,There is 1 sex offender in this area. ,2
38.599,-76.94,There is 1 sex offender in this area. ,2
39.32,-76.614,There is 1 sex offender in this area. ,2
39.387,-76.534,There is 1 gun offender in this area. ,1
39.306,-76.645,There is 1 sex offender in this area. There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,4
39.273,-76.609,There is 1 sex offender in this area. ,2
38.315,-76.791,There is 1 sex offender in this area. ,2
39.294,-76.602,There is 1 sex offender in this area. There are 2 gun offenders in this area. There are 2 CCTV cameras in this area. ,4
38.319,-76.509,There is 1 sex offender in this area. ,2
39.339,-76.549,There is 1 gun offender in this area. ,1
39.348,-76.669,There is 1 gun offender in this area. ,1
39.295,-76.684,There is 1 gun offender in this area. ,1
39.32,-76.727,There is 1 sex offender in this area. ,2
49.822,-99.95,There is 1 sex offender in this area. ,2
39.461,-76.271,There is 1 gun offender in this area. ,1
39.862,-75.036,There is 1 sex offender in this area. ,2
38.598,-77.169,There is 1 sex offender in this area. ,2
39.216,-76.869,There is 1 sex offender in this area. ,2
38.94,-76.556,There is 1 sex offender in this area. ,2
39.593,-78.823,There is 1 sex offender in this area. ,2
39.652,-78.904,There is 1 sex offender in this area. ,2
39.35,-76.67,There are 3 gun offenders in this area. ,3
39.322,-76.59,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,2
39.145,-76.236,There is 1 sex offender in this area. ,2
39.402,-76.586,There is 1 sex offender in this area. ,2
39.276,-76.689,There is 1 gun offender in this area. ,1
39.317,-76.683,There is 1 gun offender in this area. ,1
39.298,-76.683,There is 1 sex offender in this area. ,2
39.204,-76.606,There is 1 gun offender in this area. ,1
38.8,-76.913,There is 1 sex offender in this area. ,2
39.295,-76.569,There is 1 gun offender in this area. ,1
39.216,-76.662,There is 1 sex offender in this area. ,2
39.294,-76.717,There is 1 gun offender in this area. ,1
39.309,-76.598,There are 2 gun offenders in this area. ,2
39.284,-76.656,There is 1 gun offender in this area. ,1
39.344,-76.44,There is 1 gun offender in this area. ,1
38.265,-76.463,There is 1 sex offender in this area. ,2
39.441,-75.976,There is 1 sex offender in this area. ,2
39.358,-76.765,There is 1 gun offender in this area. ,1
39.098,-76.815,There is 1 sex offender in this area. ,2
39.427,-76.8,There is 1 sex offender in this area. ,2
39.376,-76.513,There is 1 sex offender in this area. ,2
39.459,-77.558,There is 1 sex offender in this area. ,2
39.284,-76.641,There are 2 CCTV cameras in this area. ,0
38.355,-75.593,There is 1 sex offender in this area. ,2
39.316,-76.566,There is 1 gun offender in this area. ,1
39.297,-76.649,There are 2 sex offenders in this area. ,4
39.318,-76.682,There is 1 gun offender in this area. ,1
39.344,-76.488,There is 1 sex offender in this area. ,2
39.272,-76.607,There is 1 sex offender in this area. ,2
39.353,-76.606,There is 1 gun offender in this area. ,1
39.314,-76.588,There are 2 gun offenders in this area. ,2
39.322,-76.73,There is 1 sex offender in this area. ,2
38.356,-76.42,There is 1 sex offender in this area. ,2
39.28,-76.7,There are 2 gun offenders in this area. ,2
38.873,-76.925,There is 1 sex offender in this area. ,2
39.173,-76.887,There is 1 sex offender in this area. ,2
39.308,-76.662,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.156,-76.613,There is 1 sex offender in this area. ,2
39.291,-76.59,There is 1 CCTV camera in this area. ,0
39.496,-75.744,There is 1 sex offender in this area. ,2
39.319,-76.613,There is 1 CCTV camera in this area. ,0
39.263,-76.665,There is 1 sex offender in this area. ,2
38.832,-76.741,There is 1 sex offender in this area. ,2
39.628,-78.839,There is 1 sex offender in this area. ,2
39.601,-75.843,There is 1 sex offender in this area. ,2
39.661,-78.758,There is 1 sex offender in this area. ,2
39.309,-76.658,There is 1 CCTV camera in this area. ,0
39.303,-76.646,There is 1 gun offender in this area. ,1
39.309,-76.668,There is 1 sex offender in this area. There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,3
39.695,-78.808,There is 1 sex offender in this area. ,2
39.289,-76.557,There is 1 gun offender in this area. ,1
39.326,-76.539,There is 1 gun offender in this area. ,1
39.285,-76.656,There are 2 sex offenders in this area. There is 1 gun offender in this area. ,5
39.293,-76.601,There are 4 CCTV cameras in this area. ,0
39.296,-76.629,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.79,-76.232,There is 1 sex offender in this area. ,2
39.306,-76.583,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.317,-76.6,There is 1 gun offender in this area. ,1
39.333,-76.726,There is 1 gun offender in this area. ,1
38.818,-76.898,There is 1 sex offender in this area. ,2
38.167,-75.395,There is 1 sex offender in this area. ,2
39.309,-76.574,There is 1 gun offender in this area. ,1
39.298,-76.577,There is 1 sex offender in this area. There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,3
39.298,-76.574,There are 4 gun offenders in this area. ,4
39.292,-76.639,There is 1 sex offender in this area. ,2
39.35,-76.438,There is 1 gun offender in this area. ,1
39.293,-76.737,There is 1 gun offender in this area. ,1
39.316,-76.563,There is 1 gun offender in this area. ,1
39.334,-76.563,There is 1 sex offender in this area. ,2
39.066,-76.509,There is 1 sex offender in this area. ,2
38.841,-76.937,There is 1 sex offender in this area. ,2
39.293,-76.716,There is 1 sex offender in this area. ,2
38.504,-76.819,There is 1 sex offender in this area. ,2
39.299,-76.597,There is 1 gun offender in this area. ,1
39.386,-76.521,There is 1 sex offender in this area. ,2
39.238,-77.324,There is 1 sex offender in this area. ,2
39.49,-79.046,There is 1 sex offender in this area. ,2
39.348,-76.609,There is 1 sex offender in this area. ,2
39.111,-77.142,There is 1 sex offender in this area. ,2
39.334,-76.536,There is 1 gun offender in this area. ,1
39.286,-76.598,There is 1 CCTV camera in this area. ,0
39.297,-76.643,There is 1 sex offender in this area. ,2
52.326,-106.291,There is 1 sex offender in this area. ,2
39.323,-76.594,There is 1 sex offender in this area. ,2
39.356,-76.782,There is 1 sex offender in this area. ,2
39.23,-76.597,There is 1 sex offender in this area. ,2
39.353,-76.54,There is 1 sex offender in this area. ,2
39.315,-76.68,There is 1 gun offender in this area. ,1
39.364,-76.584,There are 2 gun offenders in this area. ,2
39.034,-77.014,There is 1 sex offender in this area. ,2
39.356,-76.602,There are 3 gun offenders in this area. ,3
39.258,-76.683,There is 1 gun offender in this area. ,1
39.215,-76.068,There is 1 sex offender in this area. ,2
38.762,-76.855,There is 1 sex offender in this area. ,2
38.882,-76.915,There is 1 sex offender in this area. ,2
39.274,-76.603,There is 1 sex offender in this area. ,2
45.462,-84.908,There is 1 sex offender in this area. ,2
39.296,-76.635,There is 1 gun offender in this area. ,1
39.314,-76.611,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,2
38.773,-76.088,There are 2 sex offenders in this area. ,4
39.564,-76.997,There is 1 sex offender in this area. ,2
39.517,-76.327,There is 1 sex offender in this area. ,2
39.398,-76.749,There is 1 gun offender in this area. ,1
39.059,-77.125,There is 1 sex offender in this area. ,2
39.704,-76.198,There is 1 sex offender in this area. ,2
39.293,-76.598,There is 1 sex offender in this area. ,2
39.845,-82.603,There are 3 sex offenders in this area. ,6
39.36,-76.697,There is 1 CCTV camera in this area. ,0
39.17,-77.206,There is 1 sex offender in this area. ,2
38.348,-76.443,There is 1 gun offender in this area. ,1
39.274,-76.691,There is 1 sex offender in this area. ,2
39.342,-76.6,There is 1 sex offender in this area. ,2
39.347,-76.61,There is 1 sex offender in this area. ,2
39.42,-76.774,There is 1 gun offender in this area. ,1
36.133,-79.381,There is 1 sex offender in this area. ,2
38.934,-76.966,There is 1 sex offender in this area. ,2
39.337,-76.668,There are 4 sex offenders in this area. ,8
38.304,-75.849,There is 1 sex offender in this area. ,2
38.995,-76.678,There is 1 sex offender in this area. ,2
39.661,-77.374,There is 1 sex offender in this area. ,2
39.252,-76.645,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.976,-76.823,There is 1 sex offender in this area. ,2
39.286,-76.526,There is 1 sex offender in this area. ,2
39.325,-76.593,There is 1 gun offender in this area. ,1
39.286,-76.556,There are 2 sex offenders in this area. ,4
39.351,-76.597,There is 1 gun offender in this area. ,1
39.337,-76.637,There is 1 gun offender in this area. ,1
39.303,-76.447,There is 1 gun offender in this area. ,1
38.71,-76.531,There is 1 sex offender in this area. ,2
39.293,-76.624,There is 1 CCTV camera in this area. ,0
38.496,-76.947,There is 1 sex offender in this area. ,2
39.33,-76.557,There is 1 sex offender in this area. ,2
39.508,-76.158,There are 2 sex offenders in this area. ,4
39.348,-76.555,There is 1 sex offender in this area. ,2
39.268,-76.684,There are 2 gun offenders in this area. ,2
39.297,-76.58,There is 1 CCTV camera in this area. ,0
39.321,-76.615,There is 1 sex offender in this area. ,2
39.361,-76.698,There is 1 CCTV camera in this area. ,0
40.682,-73.504,There is 1 sex offender in this area. ,2
38.892,-76.807,There is 1 sex offender in this area. ,2
39.322,-76.572,There is 1 gun offender in this area. ,1
39.301,-76.583,There is 1 gun offender in this area. ,1
39.141,-77.412,There is 1 sex offender in this area. ,2
39.299,-76.576,There are 2 gun offenders in this area. There is 1 CCTV camera in this area. ,2
39.096,-76.882,There is 1 sex offender in this area. ,2
38.274,-76.49,There is 1 sex offender in this area. ,2
39.317,-76.691,There is 1 gun offender in this area. ,1
39.309,-76.601,There is 1 sex offender in this area. ,2
39.282,-76.63,There is 1 gun offender in this area. ,1
38.643,-76.907,There is 1 sex offender in this area. ,2
39.337,-76.683,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.839,-76.522,There is 1 sex offender in this area. ,2
39.384,-76.814,There is 1 gun offender in this area. ,1
39.278,-76.605,There is 1 sex offender in this area. ,2
39.308,-76.58,There is 1 gun offender in this area. ,1
39.289,-76.603,There is 1 gun offender in this area. ,1
39.111,-76.713,There is 1 sex offender in this area. ,2
39.289,-76.597,There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,1
39.311,-77.614,There is 1 sex offender in this area. ,2
39.311,-76.614,There is 1 CCTV camera in this area. ,0
39.326,-76.733,There is 1 sex offender in this area. ,2
38.9,-76.897,There is 1 sex offender in this area. ,2
39.249,-76.805,There is 1 sex offender in this area. ,2
39.282,-76.628,There is 1 sex offender in this area. ,2
39.609,-75.881,There is 1 sex offender in this area. ,2
38.799,-76.986,There is 1 sex offender in this area. ,2
39.351,-76.574,There is 1 gun offender in this area. ,1
39.233,-76.619,There is 1 sex offender in this area. ,2
39.217,-76.64,There is 1 sex offender in this area. ,2
39.332,-76.542,There is 1 sex offender in this area. ,2
39.239,-76.633,There is 1 sex offender in this area. ,2
39.316,-76.673,There is 1 sex offender in this area. ,2
39.31,-76.651,There are 2 sex offenders in this area. There are 2 CCTV cameras in this area. ,4
39.316,-76.567,There is 1 gun offender in this area. ,1
39.33,-76.69,There is 1 gun offender in this area. ,1
38.429,-75.566,There is 1 sex offender in this area. ,2
39.353,-76.553,There is 1 gun offender in this area. ,1
38.561,-76.071,There is 1 sex offender in this area. ,2
39.281,-76.706,There is 1 gun offender in this area. ,1
39.284,-76.612,There are 3 CCTV cameras in this area. ,0
39.306,-76.667,There is 1 gun offender in this area. ,1
39.369,-76.591,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.6,-78.945,There is 1 sex offender in this area. ,2
38.492,-76.622,There is 1 sex offender in this area. ,2
39.283,-76.398,There is 1 sex offender in this area. ,2
39.322,-76.539,There is 1 gun offender in this area. ,1
39.311,-76.639,There are 2 gun offenders in this area. ,2
39.263,-76.634,There is 1 gun offender in this area. ,1
39.687,-77.406,There is 1 sex offender in this area. ,2
39.331,-76.533,There is 1 gun offender in this area. ,1
39.536,-77.315,There is 1 sex offender in this area. ,2
39.417,-76.917,There is 1 sex offender in this area. ,2
39.199,-76.834,There is 1 sex offender in this area. ,2
39.59,-78.946,There is 1 sex offender in this area. ,2
39.326,-76.609,There is 1 CCTV camera in this area. ,0
39.281,-76.652,There are 2 gun offenders in this area. ,2
39.314,-76.664,There is 1 gun offender in this area. ,1
39.288,-76.607,There is 1 CCTV camera in this area. ,0
38.75,-76.972,There is 1 sex offender in this area. ,2
39.242,-76.625,There is 1 CCTV camera in this area. ,0
39.625,-77.728,There is 1 sex offender in this area. ,2
39.354,-76.608,There is 1 gun offender in this area. ,1
39.301,-76.629,There is 1 gun offender in this area. ,1
39.341,-76.677,There is 1 gun offender in this area. ,1
38.371,-75.59,There is 1 sex offender in this area. ,2
39.263,-76.663,There is 1 sex offender in this area. ,2
39.311,-76.641,There is 1 sex offender in this area. There are 2 CCTV cameras in this area. ,2
39.345,-76.686,There is 1 gun offender in this area. ,1
39.08,-77.134,There is 1 sex offender in this area. ,2
39.234,-76.655,There is 1 sex offender in this area. ,2
39.327,-76.572,There is 1 gun offender in this area. ,1
39.054,-76.94,There is 1 sex offender in this area. ,2
38.768,-121.24,There is 1 sex offender in this area. ,2
39.299,-76.654,There is 1 gun offender in this area. ,1
39.31,-76.56,There is 1 gun offender in this area. ,1
39.196,-76.651,There is 1 sex offender in this area. ,2
39.322,-76.595,There is 1 gun offender in this area. ,1
39.207,-76.902,There is 1 gun offender in this area. ,1
31.791,-95.89,There is 1 sex offender in this area. ,2
39.643,-77.712,There is 1 sex offender in this area. ,2
39.084,-77.133,There is 1 sex offender in this area. ,2
39.504,-77.99,There is 1 sex offender in this area. ,2
39.309,-76.637,There is 1 sex offender in this area. ,2
38.791,-76.846,There is 1 sex offender in this area. ,2
39.3,-76.606,There is 1 sex offender in this area. There are 2 CCTV cameras in this area. ,2
38.977,-75.912,There is 1 sex offender in this area. ,2
39.314,-76.568,There is 1 gun offender in this area. ,1
38.842,-76.89,There is 1 sex offender in this area. ,2
39.228,-76.598,There is 1 gun offender in this area. ,1
38.972,-77.144,There is 1 sex offender in this area. ,2
39.327,-76.661,There is 1 gun offender in this area. ,1
39.284,-76.597,There is 1 CCTV camera in this area. ,0
39.644,-77.715,There is 1 sex offender in this area. ,2
39.287,-76.677,There is 1 sex offender in this area. ,2
39.649,-77.726,There is 1 sex offender in this area. ,2
39.281,-76.724,There is 1 sex offender in this area. ,2
39.291,-76.714,There is 1 gun offender in this area. ,1
39.358,-76.562,There is 1 sex offender in this area. ,2
39.334,-76.66,There is 1 gun offender in this area. ,1
38.717,-76.611,There is 1 sex offender in this area. ,2
39.29,-76.611,There is 1 CCTV camera in this area. ,0
39.286,-76.672,There is 1 gun offender in this area. ,1
38.955,-76.476,There is 1 sex offender in this area. ,2
39.657,-77.174,There is 1 sex offender in this area. ,2
39.297,-76.514,There are 2 sex offenders in this area. ,4
39.307,-76.637,There is 1 sex offender in this area. ,2
39.356,-76.557,There is 1 gun offender in this area. ,1
38.842,-76.734,There is 1 sex offender in this area. ,2
39.288,-76.592,There is 1 CCTV camera in this area. ,0
39.324,-76.599,There is 1 gun offender in this area. ,1
39.299,-76.57,There is 1 gun offender in this area. ,1
39.417,-76.491,There is 1 sex offender in this area. ,2
39.747,-77.081,There is 1 sex offender in this area. ,2
38.869,-76.936,There is 1 sex offender in this area. ,2
39.608,-75.832,There is 1 sex offender in this area. ,2
38.864,-76.905,There is 1 sex offender in this area. ,2
39.312,-76.677,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.287,-76.6,There are 2 sex offenders in this area. ,4
39.24,-76.647,There is 1 gun offender in this area. ,1
39.355,-76.709,There is 1 gun offender in this area. ,1
39.372,-76.831,There is 1 sex offender in this area. ,2
39.612,-75.93,There is 1 sex offender in this area. ,2
38.964,-76.902,There is 1 sex offender in this area. ,2
39.299,-76.606,There are 2 CCTV cameras in this area. ,0
38.891,-75.815,There is 1 sex offender in this area. ,2
39.291,-76.568,There is 1 gun offender in this area. ,1
39.348,-76.485,There is 1 gun offender in this area. ,1
38.803,-75.906,There is 1 sex offender in this area. ,2
39.229,-76.889,There is 1 gun offender in this area. ,1
39.657,-78.764,There is 1 gun offender in this area. ,1
39.308,-76.65,There are 2 gun offenders in this area. ,2
39.027,-77.081,There is 1 sex offender in this area. ,2
39.171,-77.299,There is 1 sex offender in this area. ,2
39.335,-76.681,There is 1 sex offender in this area. ,2
39.316,-76.607,There is 1 CCTV camera in this area. ,0
39.307,-76.442,There is 1 sex offender in this area. ,2
38.372,-75.584,There is 1 sex offender in this area. ,2
39.22,-76.631,There is 1 gun offender in this area. ,1
39.338,-76.658,There is 1 sex offender in this area. There are 4 gun offenders in this area. ,6
39.659,-78.768,There are 2 sex offenders in this area. ,4
39.346,-76.662,There is 1 gun offender in this area. ,1
37.995,-75.843,There is 1 sex offender in this area. ,2
39.299,-76.628,There are 2 CCTV cameras in this area. ,0
39.521,-75.779,There is 1 sex offender in this area. ,2
39.329,-76.384,There is 1 sex offender in this area. ,2
39.358,-76.693,There is 1 CCTV camera in this area. ,0
39.337,-76.524,There is 1 sex offender in this area. ,2
39.318,-76.53,There is 1 sex offender in this area. ,2
38.841,-76.949,There is 1 sex offender in this area. ,2
38.817,-76.689,There is 1 sex offender in this area. ,2
39.444,-76.822,There is 1 gun offender in this area. ,1
39.353,-76.53,There is 1 sex offender in this area. ,2
39.589,-76.067,There is 1 sex offender in this area. ,2
39.345,-76.683,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.314,-75.217,There is 1 sex offender in this area. ,2
38.214,-75.693,There is 1 sex offender in this area. ,2
39.319,-76.572,There is 1 gun offender in this area. ,1
39.239,-76.603,There is 1 sex offender in this area. ,2
39.349,-76.688,There are 2 gun offenders in this area. ,2
39.288,-76.647,There is 1 sex offender in this area. ,2
39.591,-78.949,There is 1 sex offender in this area. ,2
39.362,-76.585,There is 1 gun offender in this area. ,1
39.275,-76.691,There is 1 sex offender in this area. ,2
39.358,-76.533,There is 1 sex offender in this area. ,2
39.341,-76.609,There is 1 sex offender in this area. ,2
39.283,-76.647,There are 3 sex offenders in this area. There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,7
39.247,-76.5,There is 1 sex offender in this area. ,2
39.311,-76.638,There is 1 sex offender in this area. There are 2 gun offenders in this area. ,4
38.985,-76.977,There is 1 sex offender in this area. ,2
39.11,-76.709,There is 1 gun offender in this area. ,1
39.334,-76.702,There is 1 gun offender in this area. ,1
39.345,-76.449,There is 1 gun offender in this area. ,1
39.294,-76.665,There is 1 CCTV camera in this area. ,0
38.938,-76.907,There is 1 sex offender in this area. ,2
38.822,-76.971,There is 1 sex offender in this area. ,2
39.365,-76.556,There is 1 gun offender in this area. ,1
39.322,-76.61,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.301,-76.594,There is 1 CCTV camera in this area. ,0
39.306,-76.584,There is 1 gun offender in this area. ,1
39.281,-76.694,There is 1 gun offender in this area. ,1
39.619,-77.097,There is 1 sex offender in this area. ,2
39.235,-76.61,There is 1 sex offender in this area. ,2
38.041,-75.741,There is 1 sex offender in this area. ,2
39.35,-76.667,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.609,-75.797,There is 1 sex offender in this area. ,2
38.741,-76.977,There is 1 sex offender in this area. ,2
39.353,-77.191,There is 1 sex offender in this area. ,2
38.274,-76.47,There is 1 sex offender in this area. ,2
39.284,-76.618,There is 1 CCTV camera in this area. ,0
39.29,-76.62,There is 1 CCTV camera in this area. ,0
38.949,-76.276,There is 1 sex offender in this area. ,2
38.86,-76.682,There is 1 sex offender in this area. ,2
39.371,-76.596,There is 1 sex offender in this area. ,2
39.648,-77.733,There is 1 sex offender in this area. ,2
39.553,-76.323,There is 1 sex offender in this area. ,2
39.307,-76.664,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
39.3,-76.585,There is 1 gun offender in this area. ,1
37.982,-75.847,There is 1 sex offender in this area. ,2
39.348,-76.384,There is 1 gun offender in this area. ,1
38.934,-76.849,There is 1 sex offender in this area. ,2
38.09,-75.38,There is 1 sex offender in this area. ,2
39.267,-76.485,There is 1 sex offender in this area. ,2
39.407,-76.787,There is 1 sex offender in this area. ,2
39.326,-76.458,There is 1 sex offender in this area. ,2
37.979,-81.804,There is 1 sex offender in this area. ,2
38.566,-77.152,There is 1 sex offender in this area. ,2
39.325,-76.588,There are 2 sex offenders in this area. ,4
39.305,-76.602,There is 1 gun offender in this area. ,1
39.309,-76.661,There is 1 sex offender in this area. There is 1 gun offender in this area. There is 1 CCTV camera in this area. ,3
39.332,-76.592,There is 1 gun offender in this area. ,1
39.356,-76.415,There is 1 sex offender in this area. ,2
39.27,-76.654,There is 1 gun offender in this area. ,1
39.313,-76.651,There is 1 gun offender in this area. ,1
39.278,-76.685,There is 1 gun offender in this area. ,1
39.306,-76.551,There is 1 sex offender in this area. ,2
39.144,-76.812,There is 1 sex offender in this area. ,2
39.315,-76.64,There is 1 sex offender in this area. ,2
39.328,-76.496,There is 1 sex offender in this area. ,2
39.337,-76.684,There are 4 sex offenders in this area. ,8
39.394,-76.812,There is 1 sex offender in this area. ,2
39.342,-76.662,There are 2 sex offenders in this area. ,4
39.265,-76.65,There is 1 sex offender in this area. ,2
39.331,-76.669,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
38.869,-76.939,There is 1 sex offender in this area. ,2
39.295,-76.595,There are 2 CCTV cameras in this area. ,0
39.306,-76.637,There is 1 CCTV camera in this area. ,0
39.383,-76.559,There is 1 sex offender in this area. ,2
39.618,-75.838,There is 1 sex offender in this area. ,2
39.288,-76.511,There are 2 sex offenders in this area. ,4
39.342,-76.665,There is 1 sex offender in this area. ,2
39.294,-76.662,There is 1 sex offender in this area. There is 1 gun offender in this area. ,3
